,,,Struggling Index,Suffering Index,Thriving Index,Health Problems,,,,Count On to Help,,,,Experience Calmness Yesterday,,,,Feel at Peace With Life,,,,Exciting Life or Calm Life,,,,,,Various Aspects of Life in Balance,,,,Main Purpose in Life,,,,,,,Focus on Taking Care of Themselves or Taking Care of Others,,,,,,Enjoy the Work You Do Every Day,,,,Work Significantly Improves the Lives of Others Outside of Household,,,,Many Choices in Type of Work,,,
,,Second 20%,55.70%,4.10%,40.20%,11.30%,88.70%,0.00%,0.00%,89.20%,8.30%,2.50%,0.00%,82.20%,16.40%,1.40%,0.00%,96.80%,3.20%,0.00%,0.00%,11.90%,84.40%,3.60%,0.00%,0.00%,0.00%,84.80%,14.20%,1.00%,0.00%,42.60%,42.90%,12.50%,0.70%,0.30%,1.00%,0.00%,65.60%,9.70%,24.40%,0.00%,0.30%,0.00%,58.60%,40.80%,0.70%,0.00%,64.00%,35.20%,0.00%,0.80%,48.20%,49.70%,2.10%,0.00%
,,Middle 20%,52.10%,2.80%,45.10%,8.60%,91.40%,0.00%,0.00%,89.60%,8.90%,1.40%,0.00%,74.10%,25.90%,0.00%,0.00%,97.20%,2.80%,0.00%,0.00%,10.50%,83.30%,5.90%,0.00%,0.30%,0.00%,86.30%,13.30%,0.40%,0.00%,48.00%,41.10%,10.00%,0.20%,0.60%,0.00%,0.00%,75.10%,6.80%,18.10%,0.00%,0.00%,0.00%,61.10%,37.60%,1.30%,0.00%,71.20%,27.00%,1.80%,0.00%,58.00%,42.00%,0.00%,0.00%
,,Fourth 20%,47.60%,5.00%,47.40%,8.00%,92.00%,0.00%,0.00%,91.40%,7.50%,1.10%,0.00%,85.60%,13.80%,0.60%,0.00%,92.90%,7.10%,0.00%,0.00%,16.30%,79.30%,4.40%,0.00%,0.00%,0.00%,85.30%,14.70%,0.00%,0.00%,46.50%,36.40%,15.40%,0.60%,1.10%,0.00%,0.00%,69.90%,13.90%,16.00%,0.00%,0.20%,0.00%,55.80%,40.70%,1.30%,2.20%,61.50%,36.20%,2.30%,0.00%,59.90%,39.70%,0.50%,0.00%
,,Richest 20%,53.30%,3.00%,43.80%,7.80%,91.90%,0.30%,0.00%,90.30%,9.50%,0.30%,0.00%,73.40%,26.30%,0.30%,0.00%,96.30%,3.70%,0.00%,0.00%,21.10%,71.10%,6.60%,0.00%,1.30%,0.00%,85.60%,14.40%,0.00%,0.00%,46.10%,42.30%,8.90%,0.00%,1.30%,0.00%,1.40%,70.20%,11.20%,18.40%,0.00%,0.20%,0.00%,59.60%,40.40%,0.00%,0.00%,55.10%,44.00%,0.90%,0.00%,69.40%,30.60%,0.00%,0.00%
,Feelings About Household Income,Living comfortably on present income,28.10%,0.00%,71.90%,1.70%,98.30%,0.00%,0.00%,90.70%,7.40%,1.90%,0.00%,83.60%,16.40%,0.00%,0.00%,96.80%,3.20%,0.00%,0.00%,14.10%,81.80%,1.90%,0.00%,2.10%,0.00%,94.90%,5.10%,0.00%,0.00%,42.60%,42.70%,14.50%,0.00%,0.00%,0.00%,0.20%,72.20%,15.50%,12.30%,0.00%,0.00%,0.00%,72.10%,27.90%,0.00%,0.00%,65.60%,34.40%,0.00%,0.00%,72.70%,27.30%,0.00%,0.00%
,,Getting by on present income,56.50%,2.60%,40.90%,8.20%,91.40%,0.40%,0.00%,90.00%,8.40%,1.60%,0.00%,80.00%,18.80%,1.30%,0.00%,97.30%,2.70%,0.00%,0.00%,12.80%,81.90%,4.80%,0.00%,0.40%,0.00%,87.70%,12.10%,0.30%,0.00%,46.50%,39.30%,12.10%,0.60%,0.60%,0.60%,0.30%,71.50%,8.40%,19.90%,0.00%,0.10%,0.00%,60.50%,37.90%,1.00%,0.60%,62.10%,36.10%,1.70%,0.20%,54.30%,44.60%,1.20%,0.00%
,,Finding it difficult on present income,81.20%,10.50%,8.30%,32.10%,67.90%,0.00%,0.00%,78.30%,17.00%,4.70%,0.00%,67.30%,32.70%,0.00%,0.00%,84.80%,15.20%,0.00%,0.00%,14.20%,73.80%,10.80%,0.00%,1.30%,0.00%,49.30%,50.70%,0.00%,0.00%,46.10%,45.30%,5.60%,0.00%,1.20%,1.70%,0.00%,68.30%,9.50%,22.20%,0.00%,0.00%,0.00%,33.80%,66.20%,0.00%,0.00%,43.40%,53.50%,3.20%,0.00%,37.10%,62.90%,0.00%,0.00%
,,Finding it very difficult on present income,77.00%,23.00%,0.00%,31.00%,69.00%,0.00%,0.00%,83.80%,16.20%,0.00%,0.00%,76.00%,24.00%,0.00%,0.00%,84.30%,15.70%,0.00%,0.00%,40.40%,49.00%,10.50%,0.00%,0.00%,0.00%,33.70%,60.90%,5.40%,0.00%,18.60%,52.20%,16.80%,0.00%,7.00%,5.40%,0.00%,78.80%,5.30%,10.50%,0.00%,5.40%,0.00%,34.20%,65.80%,0.00%,0.00%,34.20%,65.80%,0.00%,0.00%,54.50%,45.50%,0.00%,0.00%
,Urban/Rural,A rural area or on a farm,57.70%,5.70%,36.60%,15.80%,82.90%,1.30%,0.00%,83.50%,14.00%,2.50%,0.00%,83.80%,16.20%,0.00%,0.00%,96.50%,3.50%,0.00%,0.00%,6.50%,92.50%,1.10%,0.00%,0.00%,0.00%,80.00%,20.00%,0.00%,0.00%,40.10%,45.90%,8.70%,2.40%,0.00%,2.90%,0.00%,79.00%,6.20%,14.80%,0.00%,0.00%,0.00%,67.30%,32.70%,0.00%,0.00%,63.80%,36.20%,0.00%,0.00%,56.50%,43.50%,0.00%,0.00%
,,A small town or villAge,55.40%,2.90%,41.70%,10.40%,88.90%,0.60%,0.00%,88.80%,8.00%,3.20%,0.00%,79.70%,18.80%,1.50%,0.00%,97.80%,2.20%,0.00%,0.00%,10.70%,84.20%,3.50%,0.00%,1.60%,0.00%,86.10%,13.90%,0.00%,0.00%,44.90%,40.80%,12.40%,0.30%,1.50%,0.10%,0.00%,71.80%,11.00%,17.10%,0.00%,0.10%,0.00%,55.50%,44.00%,0.50%,0.00%,61.50%,36.00%,2.50%,0.00%,49.20%,48.40%,2.40%,0.00%
,,A large city,54.20%,4.00%,41.70%,10.00%,90.00%,0.00%,0.00%,87.50%,11.70%,0.80%,0.00%,78.10%,21.50%,0.40%,0.00%,92.40%,7.60%,0.00%,0.00%,15.50%,78.70%,5.30%,0.00%,0.50%,0.00%,86.60%,12.90%,0.50%,0.00%,43.50%,40.10%,14.10%,0.50%,0.40%,0.50%,0.90%,67.80%,9.40%,22.60%,0.00%,0.10%,0.10%,58.80%,40.70%,0.50%,0.00%,60.30%,38.20%,1.50%,0.00%,60.60%,39.40%,0.00%,0.00%
,,A suburb of a large city,57.50%,3.70%,38.90%,9.00%,91.00%,0.00%,0.00%,89.60%,8.60%,1.90%,0.00%,79.20%,19.60%,1.20%,0.00%,96.70%,3.30%,0.00%,0.00%,15.30%,77.10%,7.60%,0.00%,0.00%,0.00%,78.70%,21.00%,0.30%,0.00%,50.00%,40.00%,8.60%,0.30%,0.00%,1.20%,0.00%,74.00%,7.40%,18.40%,0.00%,0.20%,0.00%,60.50%,36.10%,1.60%,1.70%,59.00%,39.50%,1.00%,0.60%,54.00%,45.60%,0.40%,0.00%
Moldova,Age,15-24,39.00%,0.00%,61.00%,4.70%,95.30%,0.00%,0.00%,96.30%,3.50%,0.30%,0.00%,83.20%,16.80%,0.00%,0.00%,86.70%,13.30%,0.00%,0.00%,43.00%,53.60%,2.20%,0.00%,1.30%,0.00%,79.00%,20.60%,0.30%,0.00%,34.50%,55.70%,7.80%,0.00%,0.00%,2.10%,0.00%,55.20%,25.60%,18.70%,0.00%,0.50%,0.00%,91.30%,5.80%,2.40%,0.60%,79.20%,17.10%,2.40%,1.40%,64.60%,33.80%,0.20%,1.40%
,,25-34,54.70%,2.60%,42.70%,15.20%,84.50%,0.30%,0.00%,85.70%,13.80%,0.50%,0.00%,88.20%,11.20%,0.60%,0.00%,80.10%,17.20%,2.70%,0.00%,16.90%,78.70%,4.30%,0.00%,0.10%,0.00%,68.40%,28.60%,3.00%,0.00%,20.10%,70.10%,8.40%,0.80%,0.00%,0.60%,0.00%,39.40%,39.00%,17.10%,0.60%,3.90%,0.00%,89.80%,8.80%,1.40%,0.00%,83.70%,14.40%,1.90%,0.00%,54.00%,42.30%,3.60%,0.00%
,,35-44,60.90%,8.30%,30.80%,21.50%,78.50%,0.00%,0.00%,78.50%,20.20%,1.10%,0.20%,89.20%,10.30%,0.50%,0.00%,68.90%,26.70%,4.20%,0.10%,8.30%,88.00%,3.10%,0.30%,0.20%,0.00%,71.20%,23.50%,5.30%,0.00%,21.30%,66.30%,12.00%,0.00%,0.00%,0.20%,0.10%,37.40%,28.50%,32.50%,0.00%,1.60%,0.00%,88.50%,10.60%,0.90%,0.00%,80.20%,16.00%,3.60%,0.20%,60.90%,39.10%,0.00%,0.00%
,,45-64,59.80%,16.10%,24.10%,37.60%,61.40%,1.00%,0.00%,87.20%,12.10%,0.20%,0.50%,86.10%,13.00%,0.90%,0.00%,74.70%,22.10%,3.30%,0.00%,9.90%,88.90%,1.30%,0.00%,0.00%,0.00%,70.60%,23.80%,5.50%,0.10%,13.00%,71.70%,14.80%,0.10%,0.00%,0.50%,0.00%,36.60%,32.80%,29.10%,0.20%,1.30%,0.00%,86.80%,11.90%,0.20%,1.10%,81.70%,14.50%,3.80%,0.00%,44.60%,52.60%,2.80%,0.00%
,,65+,63.30%,23.60%,13.10%,61.90%,35.30%,2.80%,0.00%,86.70%,13.30%,0.00%,0.00%,80.30%,13.10%,6.70%,0.00%,80.50%,14.60%,4.90%,0.00%,17.10%,78.60%,1.20%,0.00%,3.00%,0.00%,59.80%,29.50%,9.90%,0.90%,10.70%,57.50%,23.70%,1.70%,1.00%,5.40%,0.00%,22.50%,35.20%,41.90%,0.00%,0.40%,0.00%,83.90%,6.80%,9.30%,0.00%,62.80%,26.50%,10.70%,0.00%,48.60%,51.40%,0.00%,0.00%
,Gender,Male,57.40%,8.10%,34.60%,25.80%,73.70%,0.60%,0.00%,86.30%,13.30%,0.30%,0.00%,87.40%,11.60%,0.90%,0.00%,82.80%,16.00%,1.20%,0.00%,19.60%,76.70%,3.00%,0.10%,0.60%,0.00%,75.30%,21.00%,3.70%,0.00%,17.70%,69.10%,11.10%,0.80%,0.20%,1.00%,0.10%,42.70%,30.20%,24.80%,0.00%,2.30%,0.00%,88.90%,10.10%,1.00%,0.00%,80.20%,17.40%,2.10%,0.30%,59.90%,39.00%,0.90%,0.30%
,,Female,53.50%,10.10%,36.30%,26.80%,72.50%,0.70%,0.00%,87.30%,11.80%,0.50%,0.40%,84.90%,13.80%,1.30%,0.00%,73.10%,22.60%,4.30%,0.00%,15.90%,81.60%,1.90%,0.00%,0.50%,0.00%,66.90%,28.00%,5.00%,0.20%,21.00%,64.00%,13.60%,0.00%,0.00%,1.40%,0.00%,36.40%,34.20%,27.80%,0.40%,1.30%,0.00%,87.80%,8.90%,2.20%,1.00%,80.20%,14.30%,5.20%,0.30%,46.30%,50.60%,2.90%,0.20%
,Employment Status,Employed full time for an employer,58.10%,7.70%,34.20%,17.20%,81.80%,1.00%,0.00%,90.80%,8.60%,0.50%,0.00%,87.40%,12.50%,0.10%,0.00%,85.10%,13.50%,1.30%,0.10%,20.10%,76.10%,3.40%,0.10%,0.40%,0.00%,75.80%,21.80%,2.30%,0.10%,17.20%,68.90%,11.60%,0.70%,0.30%,1.40%,0.00%,43.90%,32.40%,22.60%,0.00%,1.10%,0.00%,90.70%,8.30%,1.00%,0.00%,85.00%,11.60%,3.40%,0.10%,55.80%,42.20%,2.10%,0.00%
,,Employed full time for self,60.40%,2.40%,37.20%,18.20%,81.80%,0.00%,0.00%,88.60%,11.40%,0.00%,0.00%,87.50%,10.10%,2.40%,0.00%,85.60%,12.20%,2.20%,0.00%,16.50%,81.10%,2.40%,0.00%,0.00%,0.00%,78.40%,19.80%,1.80%,0.00%,22.00%,67.20%,10.50%,0.10%,0.00%,0.20%,0.00%,38.90%,28.20%,29.80%,0.80%,2.30%,0.00%,88.70%,9.50%,0.30%,1.50%,84.60%,14.30%,0.80%,0.30%,52.90%,46.00%,0.80%,0.30%
,,Employed part time do not want full time,50.70%,17.30%,32.00%,27.00%,73.00%,0.00%,0.00%,83.70%,15.50%,0.00%,0.80%,91.80%,8.20%,0.00%,0.00%,70.50%,25.90%,3.60%,0.00%,19.90%,72.40%,7.70%,0.00%,0.00%,0.00%,69.00%,20.20%,9.00%,1.70%,18.20%,54.30%,27.50%,0.00%,0.00%,0.00%,0.00%,30.60%,38.30%,31.10%,0.00%,0.00%,0.00%,93.30%,6.10%,0.50%,0.00%,74.90%,21.00%,4.10%,0.00%,45.40%,52.40%,2.20%,0.00%
,,Unemployed,76.00%,3.90%,20.10%,34.70%,65.30%,0.00%,0.00%,74.20%,23.20%,2.60%,0.00%,76.50%,23.50%,0.00%,0.00%,46.70%,49.20%,4.10%,0.00%,24.00%,72.90%,0.00%,0.00%,3.10%,0.00%,58.70%,39.20%,2.10%,0.00%,20.60%,71.90%,7.50%,0.00%,0.00%,0.00%,0.00%,36.50%,40.70%,17.80%,0.00%,5.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
,,Employed part time want full time,49.00%,14.10%,36.90%,36.20%,62.80%,1.00%,0.00%,83.00%,17.00%,0.00%,0.00%,80.90%,12.50%,6.70%,0.00%,76.00%,23.10%,0.90%,0.00%,21.30%,75.50%,2.70%,0.50%,0.00%,0.00%,61.10%,27.20%,11.70%,0.00%,23.80%,64.70%,10.00%,0.00%,0.00%,1.40%,0.00%,40.50%,30.00%,28.00%,0.00%,1.50%,0.00%,76.20%,16.70%,7.10%,0.00%,55.30%,33.40%,10.20%,1.10%,53.70%,42.20%,2.90%,1.10%
,,Out of workforce,48.00%,12.80%,39.20%,32.80%,66.40%,0.90%,0.00%,86.80%,12.50%,0.20%,0.50%,86.60%,12.80%,0.70%,0.00%,75.60%,20.10%,4.30%,0.00%,14.20%,83.70%,1.50%,0.00%,0.60%,0.00%,68.00%,26.50%,5.50%,0.00%,19.30%,64.90%,13.50%,0.40%,0.00%,1.90%,0.10%,37.70%,32.30%,28.30%,0.20%,1.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
,Per Capita Income Quintiles,Poorest 20%,62.90%,13.30%,23.80%,43.40%,56.50%,0.20%,0.00%,71.10%,26.30%,1.70%,0.90%,82.30%,16.20%,1.50%,0.00%,65.20%,26.90%,7.70%,0.10%,9.10%,89.70%,1.00%,0.20%,0.00%,0.00%,64.70%,30.30%,4.90%,0.10%,13.40%,70.10%,14.60%,0.20%,0.50%,1.20%,0.00%,46.70%,26.00%,26.90%,0.40%,0.00%,0.00%,80.60%,11.70%,5.40%,2.40%,62.20%,34.50%,3.00%,0.30%,58.40%,41.60%,0.00%,0.00%
,,Second 20%,65.30%,8.10%,26.60%,30.40%,67.90%,1.70%,0.00%,84.80%,15.20%,0.00%,0.00%,87.80%,9.50%,2.70%,0.00%,75.70%,20.00%,4.30%,0.00%,11.50%,86.40%,0.70%,0.00%,1.40%,0.00%,73.50%,17.20%,8.80%,0.40%,8.50%,78.20%,11.50%,0.00%,0.00%,1.70%,0.00%,39.50%,30.30%,30.10%,0.00%,0.20%,0.00%,85.20%,12.50%,1.80%,0.50%,79.70%,14.70%,5.00%,0.50%,40.50%,55.50%,3.50%,0.50%
,,Middle 20%,52.70%,11.30%,36.00%,27.50%,72.40%,0.20%,0.00%,88.10%,11.80%,0.10%,0.00%,88.80%,9.70%,1.40%,0.00%,80.00%,20.00%,0.00%,0.00%,20.80%,75.80%,3.10%,0.10%,0.10%,0.00%,67.30%,27.00%,5.70%,0.00%,20.60%,62.60%,15.60%,0.90%,0.00%,0.30%,0.00%,34.50%,31.10%,29.30%,0.00%,5.10%,0.00%,85.40%,14.60%,0.00%,0.00%,79.10%,17.00%,3.10%,0.80%,51.40%,47.50%,0.40%,0.80%
,,Fourth 20%,57.70%,6.80%,35.50%,17.10%,81.70%,1.20%,0.00%,96.50%,3.50%,0.00%,0.00%,87.80%,12.20%,0.00%,0.00%,82.80%,15.60%,1.60%,0.00%,16.40%,80.50%,1.80%,0.00%,1.30%,0.00%,69.30%,29.80%,0.90%,0.00%,23.80%,62.30%,12.80%,0.00%,0.00%,1.00%,0.10%,37.60%,35.90%,23.80%,0.70%,2.10%,0.00%,93.60%,6.20%,0.20%,0.00%,87.20%,9.30%,3.60%,0.00%,53.70%,44.30%,2.00%,0.00%
,,Richest 20%,39.40%,7.20%,53.40%,13.20%,86.70%,0.10%,0.00%,93.80%,5.80%,0.20%,0.20%,83.50%,16.40%,0.10%,0.00%,83.70%,15.50%,0.80%,0.00%,30.10%,64.50%,5.40%,0.00%,0.00%,0.00%,78.60%,19.70%,1.70%,0.00%,31.30%,58.40%,7.80%,0.70%,0.00%,1.80%,0.00%,38.30%,38.70%,21.90%,0.00%,1.10%,0.00%,93.60%,5.10%,1.30%,0.00%,86.50%,10.60%,2.90%,0.00%,63.20%,34.40%,2.40%,0.00%
,Feelings About Household Income,Living comfortably on present income,33.10%,2.20%,64.70%,12.70%,87.20%,0.10%,0.00%,96.40%,3.60%,0.00%,0.00%,84.20%,15.70%,0.10%,0.00%,90.00%,10.00%,0.00%,0.00%,31.30%,63.60%,4.10%,0.00%,1.00%,0.00%,79.20%,18.70%,2.10%,0.00%,28.20%,57.20%,13.70%,0.60%,0.00%,0.30%,0.00%,42.30%,38.90%,18.40%,0.00%,0.40%,0.00%,90.70%,8.90%,0.00%,0.40%,85.70%,11.40%,2.50%,0.40%,61.30%,37.60%,0.70%,0.40%
,,Getting by on present income,63.20%,8.30%,28.50%,23.20%,76.20%,0.50%,0.00%,89.60%,9.60%,0.70%,0.10%,88.80%,10.90%,0.30%,0.00%,81.20%,15.20%,3.60%,0.00%,16.30%,81.40%,1.90%,0.10%,0.30%,0.00%,72.20%,24.60%,3.20%,0.00%,21.70%,67.70%,9.10%,0.10%,0.00%,1.40%,0.10%,35.00%,34.40%,28.40%,0.30%,2.00%,0.00%,90.60%,6.50%,2.10%,0.80%,80.90%,14.30%,4.40%,0.30%,50.90%,45.90%,2.90%,0.30%
,,Finding it difficult on present income,59.00%,18.20%,22.80%,39.50%,59.10%,1.40%,0.00%,77.00%,22.20%,0.00%,0.90%,84.70%,11.80%,3.50%,0.00%,66.00%,29.90%,4.00%,0.10%,9.50%,86.50%,2.90%,0.00%,1.10%,0.00%,63.80%,28.80%,6.90%,0.50%,9.50%,75.50%,13.00%,0.80%,0.00%,1.30%,0.00%,42.70%,24.90%,29.40%,0.00%,3.10%,0.00%,81.70%,15.40%,2.90%,0.00%,76.10%,20.50%,3.20%,0.20%,52.40%,46.10%,1.50%,0.00%
,,Finding it very difficult on present income,72.30%,13.80%,13.90%,41.50%,57.30%,1.20%,0.00%,72.10%,26.90%,1.00%,0.00%,81.20%,16.20%,2.60%,0.00%,56.80%,39.40%,3.80%,0.00%,8.50%,91.50%,0.00%,0.00%,0.00%,0.00%,55.30%,33.10%,11.60%,0.00%,11.80%,59.60%,24.70%,0.50%,1.00%,2.50%,0.00%,45.30%,27.40%,25.70%,0.80%,0.70%,0.00%,80.90%,19.10%,0.00%,0.00%,63.60%,34.70%,1.60%,0.00%,52.90%,47.10%,0.00%,0.00%
,Urban/Rural,A rural area or on a farm,55.40%,10.90%,33.80%,30.40%,68.40%,1.20%,0.00%,85.80%,13.30%,0.00%,0.90%,91.40%,8.60%,0.00%,0.00%,71.40%,23.80%,4.70%,0.00%,18.50%,80.70%,0.80%,0.00%,0.00%,0.00%,63.10%,31.00%,5.50%,0.40%,12.50%,70.00%,16.10%,0.00%,0.00%,1.30%,0.00%,37.30%,36.60%,24.80%,0.00%,1.30%,0.00%,87.70%,12.30%,0.00%,0.00%,84.50%,13.60%,1.90%,0.00%,44.20%,55.20%,0.60%,0.00%
,,A small town or villAge,58.40%,9.50%,32.10%,28.30%,71.20%,0.50%,0.00%,87.50%,11.80%,0.60%,0.00%,86.10%,12.30%,1.70%,0.00%,78.80%,18.40%,2.70%,0.00%,12.70%,84.00%,2.30%,0.00%,1.00%,0.00%,72.10%,23.00%,4.90%,0.10%,17.00%,70.30%,10.60%,0.60%,0.20%,1.40%,0.00%,41.90%,26.60%,28.90%,0.30%,2.30%,0.00%,88.20%,8.20%,2.90%,0.70%,77.10%,17.80%,5.10%,0.00%,50.50%,46.70%,2.80%,0.00%
,,A large city,50.70%,7.00%,42.30%,21.50%,78.20%,0.30%,0.00%,90.80%,8.60%,0.50%,0.20%,81.80%,17.30%,0.90%,0.00%,80.10%,19.10%,0.70%,0.10%,29.50%,65.90%,4.00%,0.30%,0.40%,0.00%,70.50%,26.90%,2.60%,0.00%,27.10%,60.60%,10.80%,0.30%,0.00%,1.20%,0.00%,38.30%,42.40%,17.70%,0.40%,1.20%,0.00%,90.10%,9.10%,0.30%,0.50%,83.00%,13.80%,1.80%,1.40%,65.70%,31.70%,1.40%,1.20%
,,A suburb of a large city,48.40%,9.60%,42.00%,17.40%,81.40%,1.20%,0.00%,76.00%,24.00%,0.00%,0.00%,84.10%,14.50%,1.40%,0.00%,77.60%,17.90%,4.60%,0.00%,14.90%,82.20%,2.90%,0.00%,0.00%,0.00%,80.20%,16.10%,3.70%,0.00%,31.80%,49.10%,18.80%,0.00%,0.00%,0.00%,0.30%,31.50%,31.80%,36.40%,0.00%,0.30%,0.00%,87.80%,11.50%,0.80%,0.00%,80.90%,16.70%,2.30%,0.00%,66.40%,33.60%,0.00%,0.00%
Russia,Age,15-24,53.80%,4.10%,42.00%,14.00%,86.00%,0.00%,0.00%,91.80%,8.20%,0.00%,0.00%,75.40%,24.60%,0.00%,0.00%,76.30%,23.70%,0.00%,0.00%,33.90%,64.40%,1.00%,0.70%,0.00%,0.00%,68.80%,31.20%,0.00%,0.00%,26.10%,64.40%,8.60%,0.80%,0.00%,0.00%,0.00%,47.50%,45.90%,4.80%,0.90%,0.90%,0.00%,75.50%,24.50%,0.00%,0.00%,59.10%,40.90%,0.00%,0.00%,69.10%,29.50%,1.50%,0.00%
,,25-34,57.30%,8.20%,34.50%,15.70%,84.30%,0.00%,0.00%,87.30%,12.60%,0.00%,0.10%,75.80%,24.20%,0.00%,0.00%,64.70%,35.30%,0.00%,0.00%,24.10%,73.60%,2.20%,0.00%,0.10%,0.00%,63.50%,35.70%,0.60%,0.20%,20.20%,73.30%,5.40%,0.90%,0.00%,0.10%,0.00%,49.50%,44.70%,5.30%,0.20%,0.20%,0.00%,76.70%,23.20%,0.10%,0.00%,67.80%,31.40%,0.80%,0.00%,59.00%,40.90%,0.00%,0.10%
,,35-44,60.90%,12.90%,26.20%,23.30%,76.70%,0.00%,0.00%,83.90%,15.90%,0.20%,0.00%,78.10%,21.90%,0.00%,0.00%,69.80%,30.00%,0.20%,0.00%,14.50%,82.30%,2.60%,0.20%,0.40%,0.00%,59.90%,37.00%,3.10%,0.00%,14.80%,79.00%,5.50%,0.60%,0.00%,0.10%,0.00%,41.60%,44.90%,12.70%,0.20%,0.40%,0.20%,81.80%,18.00%,0.10%,0.00%,80.00%,19.90%,0.20%,0.00%,56.70%,42.50%,0.80%,0.00%
,,45-64,56.70%,25.50%,17.70%,33.60%,66.30%,0.10%,0.00%,89.30%,10.30%,0.30%,0.00%,80.20%,19.80%,0.00%,0.00%,71.10%,28.60%,0.20%,0.00%,17.70%,80.00%,1.40%,0.80%,0.10%,0.00%,62.30%,35.10%,1.90%,0.70%,16.10%,75.70%,7.10%,0.10%,0.00%,1.00%,0.10%,39.60%,44.30%,16.00%,0.00%,0.10%,0.00%,79.70%,19.00%,0.90%,0.40%,75.60%,24.40%,0.00%,0.00%,48.50%,50.30%,1.20%,0.00%
,,65+,52.00%,27.20%,20.90%,59.10%,40.00%,0.90%,0.00%,89.60%,10.40%,0.00%,0.00%,81.40%,18.60%,0.00%,0.00%,71.00%,28.40%,0.60%,0.00%,11.90%,86.20%,1.90%,0.00%,0.00%,0.00%,59.30%,32.60%,8.20%,0.00%,12.80%,73.60%,13.10%,0.00%,0.00%,0.50%,0.00%,42.10%,41.30%,15.80%,0.00%,0.90%,0.00%,80.70%,19.30%,0.00%,0.00%,70.90%,29.10%,0.00%,0.00%,50.80%,49.20%,0.00%,0.00%
,Gender,Male,58.60%,17.00%,24.40%,22.50%,77.50%,0.00%,0.00%,87.90%,11.70%,0.30%,0.10%,81.30%,18.70%,0.00%,0.00%,70.30%,29.50%,0.20%,0.00%,23.40%,74.00%,1.80%,0.60%,0.20%,0.00%,61.80%,35.50%,2.10%,0.60%,22.00%,67.90%,8.70%,0.90%,0.00%,0.40%,0.00%,44.60%,43.40%,10.80%,0.50%,0.60%,0.10%,79.30%,20.10%,0.40%,0.20%,71.00%,28.60%,0.40%,0.00%,61.20%,37.70%,1.20%,0.00%
,,Female,54.60%,15.70%,29.60%,33.50%,66.20%,0.30%,0.00%,89.10%,10.90%,0.00%,0.00%,75.90%,24.10%,0.00%,0.00%,70.70%,29.10%,0.20%,0.00%,17.90%,80.10%,1.70%,0.30%,0.10%,0.00%,63.90%,33.50%,2.60%,0.00%,14.60%,78.20%,6.70%,0.00%,0.00%,0.50%,0.00%,42.60%,45.10%,12.00%,0.00%,0.20%,0.00%,78.20%,21.50%,0.30%,0.00%,73.60%,26.40%,0.00%,0.00%,47.90%,51.70%,0.30%,0.10%
,Employment Status,Employed full time for an employer,55.10%,16.50%,28.30%,17.30%,82.70%,0.00%,0.00%,89.90%,9.70%,0.30%,0.10%,78.20%,21.80%,0.00%,0.00%,70.40%,29.40%,0.20%,0.00%,24.80%,72.70%,1.70%,0.70%,0.10%,0.00%,62.80%,35.70%,1.40%,0.10%,18.10%,73.20%,7.50%,0.70%,0.00%,0.40%,0.00%,43.80%,44.40%,10.50%,0.60%,0.70%,0.10%,77.80%,21.90%,0.30%,0.00%,75.00%,24.90%,0.10%,0.00%,53.90%,45.70%,0.30%,0.00%
,,Employed full time for self,59.60%,14.90%,25.40%,28.80%,71.20%,0.00%,0.00%,91.20%,8.30%,0.50%,0.00%,79.10%,20.90%,0.00%,0.00%,70.10%,29.90%,0.00%,0.00%,24.00%,74.50%,1.30%,0.20%,0.00%,0.00%,67.40%,30.70%,1.90%,0.00%,20.60%,71.20%,7.50%,0.20%,0.00%,0.20%,0.20%,44.40%,45.50%,10.10%,0.00%,0.00%,0.00%,85.90%,13.10%,1.10%,0.00%,67.60%,31.70%,0.70%,0.00%,65.20%,34.80%,0.00%,0.00%
,,Employed part time do not want full time,50.70%,8.10%,41.20%,27.10%,71.70%,1.20%,0.00%,93.90%,6.10%,0.00%,0.00%,75.30%,24.70%,0.00%,0.00%,75.70%,24.30%,0.00%,0.00%,18.30%,74.10%,5.20%,1.60%,0.70%,0.00%,66.90%,28.30%,4.70%,0.00%,17.30%,64.90%,15.00%,2.30%,0.00%,0.40%,0.00%,47.30%,40.30%,11.50%,0.00%,0.90%,0.00%,79.70%,18.70%,0.00%,1.60%,70.60%,29.40%,0.00%,0.00%,47.10%,47.60%,5.20%,0.00%
,,Unemployed,63.30%,17.00%,19.70%,29.30%,70.70%,0.00%,0.00%,77.60%,22.40%,0.00%,0.00%,78.80%,21.20%,0.00%,0.00%,59.20%,40.80%,0.00%,0.00%,28.20%,71.80%,0.00%,0.00%,0.00%,0.00%,55.70%,43.90%,0.50%,0.00%,18.20%,77.60%,4.20%,0.00%,0.00%,0.00%,0.00%,43.50%,48.10%,8.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
