,,,Struggling Index,Suffering Index,Thriving Index,Health Problems,,,,Count On to Help,,,,Experience Calmness Yesterday,,,,Feel at Peace With Life,,,,Exciting Life or Calm Life,,,,,,Various Aspects of Life in Balance,,,,Main Purpose in Life,,,,,,,Focus on Taking Care of Themselves or Taking Care of Others,,,,,,Enjoy the Work You Do Every Day,,,,Work Significantly Improves the Lives of Others Outside of Household,,,,Many Choices in Type of Work,,,
,,Out of workforce,59.0%,3.3%,37.8%,16.1%,83.9%,0.0%,0.0%,86.2%,10.4%,3.4%,0.0%,84.5%,15.5%,0.0%,0.0%,98.6%,1.4%,0.0%,0.0%,10.8%,86.1%,2.2%,0.0%,0.8%,0.0%,87.1%,12.7%,0.2%,0.0%,48.0%,36.4%,12.5%,0.5%,0.5%,1.2%,0.8%,72.3%,7.4%,20.1%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
,Per Capita Income Quintiles,Poorest 20%,71.9%,3.5%,24.6%,15.2%,83.7%,1.1%,0.0%,80.8%,14.4%,4.8%,0.0%,80.9%,16.6%,2.5%,0.0%,94.8%,5.2%,0.0%,0.0%,6.7%,86.4%,4.9%,0.0%,2.1%,0.0%,77.6%,22.4%,0.0%,0.0%,44.5%,40.3%,12.0%,0.8%,0.0%,2.3%,0.0%,76.2%,4.7%,19.0%,0.0%,0.0%,0.2%,57.7%,41.8%,0.6%,0.0%,49.9%,46.8%,3.3%,0.0%,29.7%,67.6%,2.7%,0.0%
,,Second 20%,55.7%,4.1%,40.2%,11.3%,88.7%,0.0%,0.0%,89.2%,8.3%,2.5%,0.0%,82.2%,16.4%,1.4%,0.0%,96.8%,3.2%,0.0%,0.0%,11.9%,84.4%,3.6%,0.0%,0.0%,0.0%,84.8%,14.2%,1.0%,0.0%,42.6%,42.9%,12.5%,0.7%,0.3%,1.0%,0.0%,65.6%,9.7%,24.4%,0.0%,0.3%,0.0%,58.6%,40.8%,0.7%,0.0%,64.0%,35.2%,0.0%,0.8%,48.2%,49.7%,2.1%,0.0%
,,Middle 20%,52.1%,2.8%,45.1%,8.6%,91.4%,0.0%,0.0%,89.6%,8.9%,1.4%,0.0%,74.1%,25.9%,0.0%,0.0%,97.2%,2.8%,0.0%,0.0%,10.5%,83.3%,5.9%,0.0%,0.3%,0.0%,86.3%,13.3%,0.4%,0.0%,48.0%,41.1%,10.0%,0.2%,0.6%,0.0%,0.0%,75.1%,6.8%,18.1%,0.0%,0.0%,0.0%,61.1%,37.6%,1.3%,0.0%,71.2%,27.0%,1.8%,0.0%,58.0%,42.0%,0.0%,0.0%
,,Fourth 20%,47.6%,5.0%,47.4%,8.0%,92.0%,0.0%,0.0%,91.4%,7.5%,1.1%,0.0%,85.6%,13.8%,0.6%,0.0%,92.9%,7.1%,0.0%,0.0%,16.3%,79.3%,4.4%,0.0%,0.0%,0.0%,85.3%,14.7%,0.0%,0.0%,46.5%,36.4%,15.4%,0.6%,1.1%,0.0%,0.0%,69.9%,13.9%,16.0%,0.0%,0.2%,0.0%,55.8%,40.7%,1.3%,2.2%,61.5%,36.2%,2.3%,0.0%,59.9%,39.7%,0.5%,0.0%
,,Richest 20%,53.3%,3.0%,43.8%,7.8%,91.9%,0.3%,0.0%,90.3%,9.5%,0.3%,0.0%,73.4%,26.3%,0.3%,0.0%,96.3%,3.7%,0.0%,0.0%,21.1%,71.1%,6.6%,0.0%,1.3%,0.0%,85.6%,14.4%,0.0%,0.0%,46.1%,42.3%,8.9%,0.0%,1.3%,0.0%,1.4%,70.2%,11.2%,18.4%,0.0%,0.2%,0.0%,59.6%,40.4%,0.0%,0.0%,55.1%,44.0%,0.9%,0.0%,69.4%,30.6%,0.0%,0.0%
,Feelings About Household Income,Living comfortably on present income,28.1%,0.0%,71.9%,1.7%,98.3%,0.0%,0.0%,90.7%,7.4%,1.9%,0.0%,83.6%,16.4%,0.0%,0.0%,96.8%,3.2%,0.0%,0.0%,14.1%,81.8%,1.9%,0.0%,2.1%,0.0%,94.9%,5.1%,0.0%,0.0%,42.6%,42.7%,14.5%,0.0%,0.0%,0.0%,0.2%,72.2%,15.5%,12.3%,0.0%,0.0%,0.0%,72.1%,27.9%,0.0%,0.0%,65.6%,34.4%,0.0%,0.0%,72.7%,27.3%,0.0%,0.0%
,,Getting by on present income,56.5%,2.6%,40.9%,8.2%,91.4%,0.4%,0.0%,90.0%,8.4%,1.6%,0.0%,80.0%,18.8%,1.3%,0.0%,97.3%,2.7%,0.0%,0.0%,12.8%,81.9%,4.8%,0.0%,0.4%,0.0%,87.7%,12.1%,0.3%,0.0%,46.5%,39.3%,12.1%,0.6%,0.6%,0.6%,0.3%,71.5%,8.4%,19.9%,0.0%,0.1%,0.0%,60.5%,37.9%,1.0%,0.6%,62.1%,36.1%,1.7%,0.2%,54.3%,44.6%,1.2%,0.0%
,,Finding it difficult on present income,81.2%,10.5%,8.3%,32.1%,67.9%,0.0%,0.0%,78.3%,17.0%,4.7%,0.0%,67.3%,32.7%,0.0%,0.0%,84.8%,15.2%,0.0%,0.0%,14.2%,73.8%,10.8%,0.0%,1.3%,0.0%,49.3%,50.7%,0.0%,0.0%,46.1%,45.3%,5.6%,0.0%,1.2%,1.7%,0.0%,68.3%,9.5%,22.2%,0.0%,0.0%,0.0%,33.8%,66.2%,0.0%,0.0%,43.4%,53.5%,3.2%,0.0%,37.1%,62.9%,0.0%,0.0%
,,Finding it very difficult on present income,77.0%,23.0%,0.0%,31.0%,69.0%,0.0%,0.0%,83.8%,16.2%,0.0%,0.0%,76.0%,24.0%,0.0%,0.0%,84.3%,15.7%,0.0%,0.0%,40.4%,49.0%,10.5%,0.0%,0.0%,0.0%,33.7%,60.9%,5.4%,0.0%,18.6%,52.2%,16.8%,0.0%,7.0%,5.4%,0.0%,78.8%,5.3%,10.5%,0.0%,5.4%,0.0%,34.2%,65.8%,0.0%,0.0%,34.2%,65.8%,0.0%,0.0%,54.5%,45.5%,0.0%,0.0%
,Urban/Rural,A rural area or on a farm,57.7%,5.7%,36.6%,15.8%,82.9%,1.3%,0.0%,83.5%,14.0%,2.5%,0.0%,83.8%,16.2%,0.0%,0.0%,96.5%,3.5%,0.0%,0.0%,6.5%,92.5%,1.1%,0.0%,0.0%,0.0%,80.0%,20.0%,0.0%,0.0%,40.1%,45.9%,8.7%,2.4%,0.0%,2.9%,0.0%,79.0%,6.2%,14.8%,0.0%,0.0%,0.0%,67.3%,32.7%,0.0%,0.0%,63.8%,36.2%,0.0%,0.0%,56.5%,43.5%,0.0%,0.0%
,,A small town or villAge,55.4%,2.9%,41.7%,10.4%,88.9%,0.6%,0.0%,88.8%,8.0%,3.2%,0.0%,79.7%,18.8%,1.5%,0.0%,97.8%,2.2%,0.0%,0.0%,10.7%,84.2%,3.5%,0.0%,1.6%,0.0%,86.1%,13.9%,0.0%,0.0%,44.9%,40.8%,12.4%,0.3%,1.5%,0.1%,0.0%,71.8%,11.0%,17.1%,0.0%,0.1%,0.0%,55.5%,44.0%,0.5%,0.0%,61.5%,36.0%,2.5%,0.0%,49.2%,48.4%,2.4%,0.0%
,,A large city,54.2%,4.0%,41.7%,10.0%,90.0%,0.0%,0.0%,87.5%,11.7%,0.8%,0.0%,78.1%,21.5%,0.4%,0.0%,92.4%,7.6%,0.0%,0.0%,15.5%,78.7%,5.3%,0.0%,0.5%,0.0%,86.6%,12.9%,0.5%,0.0%,43.5%,40.1%,14.1%,0.5%,0.4%,0.5%,0.9%,67.8%,9.4%,22.6%,0.0%,0.1%,0.1%,58.8%,40.7%,0.5%,0.0%,60.3%,38.2%,1.5%,0.0%,60.6%,39.4%,0.0%,0.0%
,,A suburb of a large city,57.5%,3.7%,38.9%,9.0%,91.0%,0.0%,0.0%,89.6%,8.6%,1.9%,0.0%,79.2%,19.6%,1.2%,0.0%,96.7%,3.3%,0.0%,0.0%,15.3%,77.1%,7.6%,0.0%,0.0%,0.0%,78.7%,21.0%,0.3%,0.0%,50.0%,40.0%,8.6%,0.3%,0.0%,1.2%,0.0%,74.0%,7.4%,18.4%,0.0%,0.2%,0.0%,60.5%,36.1%,1.6%,1.7%,59.0%,39.5%,1.0%,0.6%,54.0%,45.6%,0.4%,0.0%
Moldova,Age,15-24,39.0%,0.0%,61.0%,4.7%,95.3%,0.0%,0.0%,96.3%,3.5%,0.3%,0.0%,83.2%,16.8%,0.0%,0.0%,86.7%,13.3%,0.0%,0.0%,43.0%,53.6%,2.2%,0.0%,1.3%,0.0%,79.0%,20.6%,0.3%,0.0%,34.5%,55.7%,7.8%,0.0%,0.0%,2.1%,0.0%,55.2%,25.6%,18.7%,0.0%,0.5%,0.0%,91.3%,5.8%,2.4%,0.6%,79.2%,17.1%,2.4%,1.4%,64.6%,33.8%,0.2%,1.4%
,,25-34,54.7%,2.6%,42.7%,15.2%,84.5%,0.3%,0.0%,85.7%,13.8%,0.5%,0.0%,88.2%,11.2%,0.6%,0.0%,80.1%,17.2%,2.7%,0.0%,16.9%,78.7%,4.3%,0.0%,0.1%,0.0%,68.4%,28.6%,3.0%,0.0%,20.1%,70.1%,8.4%,0.8%,0.0%,0.6%,0.0%,39.4%,39.0%,17.1%,0.6%,3.9%,0.0%,89.8%,8.8%,1.4%,0.0%,83.7%,14.4%,1.9%,0.0%,54.0%,42.3%,3.6%,0.0%
,,35-44,60.9%,8.3%,30.8%,21.5%,78.5%,0.0%,0.0%,78.5%,20.2%,1.1%,0.2%,89.2%,10.3%,0.5%,0.0%,68.9%,26.7%,4.2%,0.1%,8.3%,88.0%,3.1%,0.3%,0.2%,0.0%,71.2%,23.5%,5.3%,0.0%,21.3%,66.3%,12.0%,0.0%,0.0%,0.2%,0.1%,37.4%,28.5%,32.5%,0.0%,1.6%,0.0%,88.5%,10.6%,0.9%,0.0%,80.2%,16.0%,3.6%,0.2%,60.9%,39.1%,0.0%,0.0%
,,45-64,59.8%,16.1%,24.1%,37.6%,61.4%,1.0%,0.0%,87.2%,12.1%,0.2%,0.5%,86.1%,13.0%,0.9%,0.0%,74.7%,22.1%,3.3%,0.0%,9.9%,88.9%,1.3%,0.0%,0.0%,0.0%,70.6%,23.8%,5.5%,0.1%,13.0%,71.7%,14.8%,0.1%,0.0%,0.5%,0.0%,36.6%,32.8%,29.1%,0.2%,1.3%,0.0%,86.8%,11.9%,0.2%,1.1%,81.7%,14.5%,3.8%,0.0%,44.6%,52.6%,2.8%,0.0%
,,65+,63.3%,23.6%,13.1%,61.9%,35.3%,2.8%,0.0%,86.7%,13.3%,0.0%,0.0%,80.3%,13.1%,6.7%,0.0%,80.5%,14.6%,4.9%,0.0%,17.1%,78.6%,1.2%,0.0%,3.0%,0.0%,59.8%,29.5%,9.9%,0.9%,10.7%,57.5%,23.7%,1.7%,1.0%,5.4%,0.0%,22.5%,35.2%,41.9%,0.0%,0.4%,0.0%,83.9%,6.8%,9.3%,0.0%,62.8%,26.5%,10.7%,0.0%,48.6%,51.4%,0.0%,0.0%
,Gender,Male,57.4%,8.1%,34.6%,25.8%,73.7%,0.6%,0.0%,86.3%,13.3%,0.3%,0.0%,87.4%,11.6%,0.9%,0.0%,82.8%,16.0%,1.2%,0.0%,19.6%,76.7%,3.0%,0.1%,0.6%,0.0%,75.3%,21.0%,3.7%,0.0%,17.7%,69.1%,11.1%,0.8%,0.2%,1.0%,0.1%,42.7%,30.2%,24.8%,0.0%,2.3%,0.0%,88.9%,10.1%,1.0%,0.0%,80.2%,17.4%,2.1%,0.3%,59.9%,39.0%,0.9%,0.3%
,,Female,53.5%,10.1%,36.3%,26.8%,72.5%,0.7%,0.0%,87.3%,11.8%,0.5%,0.4%,84.9%,13.8%,1.3%,0.0%,73.1%,22.6%,4.3%,0.0%,15.9%,81.6%,1.9%,0.0%,0.5%,0.0%,66.9%,28.0%,5.0%,0.2%,21.0%,64.0%,13.6%,0.0%,0.0%,1.4%,0.0%,36.4%,34.2%,27.8%,0.4%,1.3%,0.0%,87.8%,8.9%,2.2%,1.0%,80.2%,14.3%,5.2%,0.3%,46.3%,50.6%,2.9%,0.2%
,Employment Status,Employed full time for an employer,58.1%,7.7%,34.2%,17.2%,81.8%,1.0%,0.0%,90.8%,8.6%,0.5%,0.0%,87.4%,12.5%,0.1%,0.0%,85.1%,13.5%,1.3%,0.1%,20.1%,76.1%,3.4%,0.1%,0.4%,0.0%,75.8%,21.8%,2.3%,0.1%,17.2%,68.9%,11.6%,0.7%,0.3%,1.4%,0.0%,43.9%,32.4%,22.6%,0.0%,1.1%,0.0%,90.7%,8.3%,1.0%,0.0%,85.0%,11.6%,3.4%,0.1%,55.8%,42.2%,2.1%,0.0%
,,Employed full time for self,60.4%,2.4%,37.2%,18.2%,81.8%,0.0%,0.0%,88.6%,11.4%,0.0%,0.0%,87.5%,10.1%,2.4%,0.0%,85.6%,12.2%,2.2%,0.0%,16.5%,81.1%,2.4%,0.0%,0.0%,0.0%,78.4%,19.8%,1.8%,0.0%,22.0%,67.2%,10.5%,0.1%,0.0%,0.2%,0.0%,38.9%,28.2%,29.8%,0.8%,2.3%,0.0%,88.7%,9.5%,0.3%,1.5%,84.6%,14.3%,0.8%,0.3%,52.9%,46.0%,0.8%,0.3%
,,Employed part time do not want full time,50.7%,17.3%,32.0%,27.0%,73.0%,0.0%,0.0%,83.7%,15.5%,0.0%,0.8%,91.8%,8.2%,0.0%,0.0%,70.5%,25.9%,3.6%,0.0%,19.9%,72.4%,7.7%,0.0%,0.0%,0.0%,69.0%,20.2%,9.0%,1.7%,18.2%,54.3%,27.5%,0.0%,0.0%,0.0%,0.0%,30.6%,38.3%,31.1%,0.0%,0.0%,0.0%,93.3%,6.1%,0.5%,0.0%,74.9%,21.0%,4.1%,0.0%,45.4%,52.4%,2.2%,0.0%
,,Unemployed,76.0%,3.9%,20.1%,34.7%,65.3%,0.0%,0.0%,74.2%,23.2%,2.6%,0.0%,76.5%,23.5%,0.0%,0.0%,46.7%,49.2%,4.1%,0.0%,24.0%,72.9%,0.0%,0.0%,3.1%,0.0%,58.7%,39.2%,2.1%,0.0%,20.6%,71.9%,7.5%,0.0%,0.0%,0.0%,0.0%,36.5%,40.7%,17.8%,0.0%,5.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
,,Employed part time want full time,49.0%,14.1%,36.9%,36.2%,62.8%,1.0%,0.0%,83.0%,17.0%,0.0%,0.0%,80.9%,12.5%,6.7%,0.0%,76.0%,23.1%,0.9%,0.0%,21.3%,75.5%,2.7%,0.5%,0.0%,0.0%,61.1%,27.2%,11.7%,0.0%,23.8%,64.7%,10.0%,0.0%,0.0%,1.4%,0.0%,40.5%,30.0%,28.0%,0.0%,1.5%,0.0%,76.2%,16.7%,7.1%,0.0%,55.3%,33.4%,10.2%,1.1%,53.7%,42.2%,2.9%,1.1%
,,Out of workforce,48.0%,12.8%,39.2%,32.8%,66.4%,0.9%,0.0%,86.8%,12.5%,0.2%,0.5%,86.6%,12.8%,0.7%,0.0%,75.6%,20.1%,4.3%,0.0%,14.2%,83.7%,1.5%,0.0%,0.6%,0.0%,68.0%,26.5%,5.5%,0.0%,19.3%,64.9%,13.5%,0.4%,0.0%,1.9%,0.1%,37.7%,32.3%,28.3%,0.2%,1.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
,Per Capita Income Quintiles,Poorest 20%,62.9%,13.3%,23.8%,43.4%,56.5%,0.2%,0.0%,71.1%,26.3%,1.7%,0.9%,82.3%,16.2%,1.5%,0.0%,65.2%,26.9%,7.7%,0.1%,9.1%,89.7%,1.0%,0.2%,0.0%,0.0%,64.7%,30.3%,4.9%,0.1%,13.4%,70.1%,14.6%,0.2%,0.5%,1.2%,0.0%,46.7%,26.0%,26.9%,0.4%,0.0%,0.0%,80.6%,11.7%,5.4%,2.4%,62.2%,34.5%,3.0%,0.3%,58.4%,41.6%,0.0%,0.0%
,,Second 20%,65.3%,8.1%,26.6%,30.4%,67.9%,1.7%,0.0%,84.8%,15.2%,0.0%,0.0%,87.8%,9.5%,2.7%,0.0%,75.7%,20.0%,4.3%,0.0%,11.5%,86.4%,0.7%,0.0%,1.4%,0.0%,73.5%,17.2%,8.8%,0.4%,8.5%,78.2%,11.5%,0.0%,0.0%,1.7%,0.0%,39.5%,30.3%,30.1%,0.0%,0.2%,0.0%,85.2%,12.5%,1.8%,0.5%,79.7%,14.7%,5.0%,0.5%,40.5%,55.5%,3.5%,0.5%
,,Middle 20%,52.7%,11.3%,36.0%,27.5%,72.4%,0.2%,0.0%,88.1%,11.8%,0.1%,0.0%,88.8%,9.7%,1.4%,0.0%,80.0%,20.0%,0.0%,0.0%,20.8%,75.8%,3.1%,0.1%,0.1%,0.0%,67.3%,27.0%,5.7%,0.0%,20.6%,62.6%,15.6%,0.9%,0.0%,0.3%,0.0%,34.5%,31.1%,29.3%,0.0%,5.1%,0.0%,85.4%,14.6%,0.0%,0.0%,79.1%,17.0%,3.1%,0.8%,51.4%,47.5%,0.4%,0.8%
,,Fourth 20%,57.7%,6.8%,35.5%,17.1%,81.7%,1.2%,0.0%,96.5%,3.5%,0.0%,0.0%,87.8%,12.2%,0.0%,0.0%,82.8%,15.6%,1.6%,0.0%,16.4%,80.5%,1.8%,0.0%,1.3%,0.0%,69.3%,29.8%,0.9%,0.0%,23.8%,62.3%,12.8%,0.0%,0.0%,1.0%,0.1%,37.6%,35.9%,23.8%,0.7%,2.1%,0.0%,93.6%,6.2%,0.2%,0.0%,87.2%,9.3%,3.6%,0.0%,53.7%,44.3%,2.0%,0.0%
,,Richest 20%,39.4%,7.2%,53.4%,13.2%,86.7%,0.1%,0.0%,93.8%,5.8%,0.2%,0.2%,83.5%,16.4%,0.1%,0.0%,83.7%,15.5%,0.8%,0.0%,30.1%,64.5%,5.4%,0.0%,0.0%,0.0%,78.6%,19.7%,1.7%,0.0%,31.3%,58.4%,7.8%,0.7%,0.0%,1.8%,0.0%,38.3%,38.7%,21.9%,0.0%,1.1%,0.0%,93.6%,5.1%,1.3%,0.0%,86.5%,10.6%,2.9%,0.0%,63.2%,34.4%,2.4%,0.0%
,Feelings About Household Income,Living comfortably on present income,33.1%,2.2%,64.7%,12.7%,87.2%,0.1%,0.0%,96.4%,3.6%,0.0%,0.0%,84.2%,15.7%,0.1%,0.0%,90.0%,10.0%,0.0%,0.0%,31.3%,63.6%,4.1%,0.0%,1.0%,0.0%,79.2%,18.7%,2.1%,0.0%,28.2%,57.2%,13.7%,0.6%,0.0%,0.3%,0.0%,42.3%,38.9%,18.4%,0.0%,0.4%,0.0%,90.7%,8.9%,0.0%,0.4%,85.7%,11.4%,2.5%,0.4%,61.3%,37.6%,0.7%,0.4%
,,Getting by on present income,63.2%,8.3%,28.5%,23.2%,76.2%,0.5%,0.0%,89.6%,9.6%,0.7%,0.1%,88.8%,10.9%,0.3%,0.0%,81.2%,15.2%,3.6%,0.0%,16.3%,81.4%,1.9%,0.1%,0.3%,0.0%,72.2%,24.6%,3.2%,0.0%,21.7%,67.7%,9.1%,0.1%,0.0%,1.4%,0.1%,35.0%,34.4%,28.4%,0.3%,2.0%,0.0%,90.6%,6.5%,2.1%,0.8%,80.9%,14.3%,4.4%,0.3%,50.9%,45.9%,2.9%,0.3%
,,Finding it difficult on present income,59.0%,18.2%,22.8%,39.5%,59.1%,1.4%,0.0%,77.0%,22.2%,0.0%,0.9%,84.7%,11.8%,3.5%,0.0%,66.0%,29.9%,4.0%,0.1%,9.5%,86.5%,2.9%,0.0%,1.1%,0.0%,63.8%,28.8%,6.9%,0.5%,9.5%,75.5%,13.0%,0.8%,0.0%,1.3%,0.0%,42.7%,24.9%,29.4%,0.0%,3.1%,0.0%,81.7%,15.4%,2.9%,0.0%,76.1%,20.5%,3.2%,0.2%,52.4%,46.1%,1.5%,0.0%
,,Finding it very difficult on present income,72.3%,13.8%,13.9%,41.5%,57.3%,1.2%,0.0%,72.1%,26.9%,1.0%,0.0%,81.2%,16.2%,2.6%,0.0%,56.8%,39.4%,3.8%,0.0%,8.5%,91.5%,0.0%,0.0%,0.0%,0.0%,55.3%,33.1%,11.6%,0.0%,11.8%,59.6%,24.7%,0.5%,1.0%,2.5%,0.0%,45.3%,27.4%,25.7%,0.8%,0.7%,0.0%,80.9%,19.1%,0.0%,0.0%,63.6%,34.7%,1.6%,0.0%,52.9%,47.1%,0.0%,0.0%
,Urban/Rural,A rural area or on a farm,55.4%,10.9%,33.8%,30.4%,68.4%,1.2%,0.0%,85.8%,13.3%,0.0%,0.9%,91.4%,8.6%,0.0%,0.0%,71.4%,23.8%,4.7%,0.0%,18.5%,80.7%,0.8%,0.0%,0.0%,0.0%,63.1%,31.0%,5.5%,0.4%,12.5%,70.0%,16.1%,0.0%,0.0%,1.3%,0.0%,37.3%,36.6%,24.8%,0.0%,1.3%,0.0%,87.7%,12.3%,0.0%,0.0%,84.5%,13.6%,1.9%,0.0%,44.2%,55.2%,0.6%,0.0%
,,A small town or villAge,58.4%,9.5%,32.1%,28.3%,71.2%,0.5%,0.0%,87.5%,11.8%,0.6%,0.0%,86.1%,12.3%,1.7%,0.0%,78.8%,18.4%,2.7%,0.0%,12.7%,84.0%,2.3%,0.0%,1.0%,0.0%,72.1%,23.0%,4.9%,0.1%,17.0%,70.3%,10.6%,0.6%,0.2%,1.4%,0.0%,41.9%,26.6%,28.9%,0.3%,2.3%,0.0%,88.2%,8.2%,2.9%,0.7%,77.1%,17.8%,5.1%,0.0%,50.5%,46.7%,2.8%,0.0%
,,A large city,50.7%,7.0%,42.3%,21.5%,78.2%,0.3%,0.0%,90.8%,8.6%,0.5%,0.2%,81.8%,17.3%,0.9%,0.0%,80.1%,19.1%,0.7%,0.1%,29.5%,65.9%,4.0%,0.3%,0.4%,0.0%,70.5%,26.9%,2.6%,0.0%,27.1%,60.6%,10.8%,0.3%,0.0%,1.2%,0.0%,38.3%,42.4%,17.7%,0.4%,1.2%,0.0%,90.1%,9.1%,0.3%,0.5%,83.0%,13.8%,1.8%,1.4%,65.7%,31.7%,1.4%,1.2%
,,A suburb of a large city,48.4%,9.6%,42.0%,17.4%,81.4%,1.2%,0.0%,76.0%,24.0%,0.0%,0.0%,84.1%,14.5%,1.4%,0.0%,77.6%,17.9%,4.6%,0.0%,14.9%,82.2%,2.9%,0.0%,0.0%,0.0%,80.2%,16.1%,3.7%,0.0%,31.8%,49.1%,18.8%,0.0%,0.0%,0.0%,0.3%,31.5%,31.8%,36.4%,0.0%,0.3%,0.0%,87.8%,11.5%,0.8%,0.0%,80.9%,16.7%,2.3%,0.0%,66.4%,33.6%,0.0%,0.0%
Russia,Age,15-24,53.8%,4.1%,42.0%,14.0%,86.0%,0.0%,0.0%,91.8%,8.2%,0.0%,0.0%,75.4%,24.6%,0.0%,0.0%,76.3%,23.7%,0.0%,0.0%,33.9%,64.4%,1.0%,0.7%,0.0%,0.0%,68.8%,31.2%,0.0%,0.0%,26.1%,64.4%,8.6%,0.8%,0.0%,0.0%,0.0%,47.5%,45.9%,4.8%,0.9%,0.9%,0.0%,75.5%,24.5%,0.0%,0.0%,59.1%,40.9%,0.0%,0.0%,69.1%,29.5%,1.5%,0.0%
,,25-34,57.3%,8.2%,34.5%,15.7%,84.3%,0.0%,0.0%,87.3%,12.6%,0.0%,0.1%,75.8%,24.2%,0.0%,0.0%,64.7%,35.3%,0.0%,0.0%,24.1%,73.6%,2.2%,0.0%,0.1%,0.0%,63.5%,35.7%,0.6%,0.2%,20.2%,73.3%,5.4%,0.9%,0.0%,0.1%,0.0%,49.5%,44.7%,5.3%,0.2%,0.2%,0.0%,76.7%,23.2%,0.1%,0.0%,67.8%,31.4%,0.8%,0.0%,59.0%,40.9%,0.0%,0.1%
,,35-44,60.9%,12.9%,26.2%,23.3%,76.7%,0.0%,0.0%,83.9%,15.9%,0.2%,0.0%,78.1%,21.9%,0.0%,0.0%,69.8%,30.0%,0.2%,0.0%,14.5%,82.3%,2.6%,0.2%,0.4%,0.0%,59.9%,37.0%,3.1%,0.0%,14.8%,79.0%,5.5%,0.6%,0.0%,0.1%,0.0%,41.6%,44.9%,12.7%,0.2%,0.4%,0.2%,81.8%,18.0%,0.1%,0.0%,80.0%,19.9%,0.2%,0.0%,56.7%,42.5%,0.8%,0.0%
,,45-64,56.7%,25.5%,17.7%,33.6%,66.3%,0.1%,0.0%,89.3%,10.3%,0.3%,0.0%,80.2%,19.8%,0.0%,0.0%,71.1%,28.6%,0.2%,0.0%,17.7%,80.0%,1.4%,0.8%,0.1%,0.0%,62.3%,35.1%,1.9%,0.7%,16.1%,75.7%,7.1%,0.1%,0.0%,1.0%,0.1%,39.6%,44.3%,16.0%,0.0%,0.1%,0.0%,79.7%,19.0%,0.9%,0.4%,75.6%,24.4%,0.0%,0.0%,48.5%,50.3%,1.2%,0.0%
,,65+,52.0%,27.2%,20.9%,59.1%,40.0%,0.9%,0.0%,89.6%,10.4%,0.0%,0.0%,81.4%,18.6%,0.0%,0.0%,71.0%,28.4%,0.6%,0.0%,11.9%,86.2%,1.9%,0.0%,0.0%,0.0%,59.3%,32.6%,8.2%,0.0%,12.8%,73.6%,13.1%,0.0%,0.0%,0.5%,0.0%,42.1%,41.3%,15.8%,0.0%,0.9%,0.0%,80.7%,19.3%,0.0%,0.0%,70.9%,29.1%,0.0%,0.0%,50.8%,49.2%,0.0%,0.0%
,Gender,Male,58.6%,17.0%,24.4%,22.5%,77.5%,0.0%,0.0%,87.9%,11.7%,0.3%,0.1%,81.3%,18.7%,0.0%,0.0%,70.3%,29.5%,0.2%,0.0%,23.4%,74.0%,1.8%,0.6%,0.2%,0.0%,61.8%,35.5%,2.1%,0.6%,22.0%,67.9%,8.7%,0.9%,0.0%,0.4%,0.0%,44.6%,43.4%,10.8%,0.5%,0.6%,0.1%,79.3%,20.1%,0.4%,0.2%,71.0%,28.6%,0.4%,0.0%,61.2%,37.7%,1.2%,0.0%
,,Female,54.6%,15.7%,29.6%,33.5%,66.2%,0.3%,0.0%,89.1%,10.9%,0.0%,0.0%,75.9%,24.1%,0.0%,0.0%,70.7%,29.1%,0.2%,0.0%,17.9%,80.1%,1.7%,0.3%,0.1%,0.0%,63.9%,33.5%,2.6%,0.0%,14.6%,78.2%,6.7%,0.0%,0.0%,0.5%,0.0%,42.6%,45.1%,12.0%,0.0%,0.2%,0.0%,78.2%,21.5%,0.3%,0.0%,73.6%,26.4%,0.0%,0.0%,47.9%,51.7%,0.3%,0.1%
,Employment Status,Employed full time for an employer,55.1%,16.5%,28.3%,17.3%,82.7%,0.0%,0.0%,89.9%,9.7%,0.3%,0.1%,78.2%,21.8%,0.0%,0.0%,70.4%,29.4%,0.2%,0.0%,24.8%,72.7%,1.7%,0.7%,0.1%,0.0%,62.8%,35.7%,1.4%,0.1%,18.1%,73.2%,7.5%,0.7%,0.0%,0.4%,0.0%,43.8%,44.4%,10.5%,0.6%,0.7%,0.1%,77.8%,21.9%,0.3%,0.0%,75.0%,24.9%,0.1%,0.0%,53.9%,45.7%,0.3%,0.0%
,,Employed full time for self,59.6%,14.9%,25.4%,28.8%,71.2%,0.0%,0.0%,91.2%,8.3%,0.5%,0.0%,79.1%,20.9%,0.0%,0.0%,70.1%,29.9%,0.0%,0.0%,24.0%,74.5%,1.3%,0.2%,0.0%,0.0%,67.4%,30.7%,1.9%,0.0%,20.6%,71.2%,7.5%,0.2%,0.0%,0.2%,0.2%,44.4%,45.5%,10.1%,0.0%,0.0%,0.0%,85.9%,13.1%,1.1%,0.0%,67.6%,31.7%,0.7%,0.0%,65.2%,34.8%,0.0%,0.0%
